timestamp_utc,run_id,pg_version,query,phase,run_index,runs,elapsed_sec,server_planning_ms,server_execution_ms,client_overhead_sec,client_user_cpu_sec,client_sys_cpu_sec,client_max_rss_kb,shared_hit_blks,shared_read_blks,shared_dirtied_blks,shared_written_blks,temp_read_blks,temp_written_blks,plan_nodes,scan_nodes,rows_out,rows_processed,rows_estimated,bytes_processed,rows_removed_filter,workers_launched,relations,failed,rapl_pkg_j,rapl_core_j,rapl_gpu_j,rapl_dram_j
2026-07-23T22:23:44Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/index_scan.sql,measured,2,3,0.135792,0.290,95.167,0.040335,0.004543,0.002721,7168,12861,0,0,0,0,0,1,1,600572,600572,596765,2402288,0,0,lineitem,0,1.561340332031250000,1.427856445312500000,,
2026-07-23T22:23:45Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/index_scan.sql,measured,3,3,0.206885,0.326,96.584,0.109975,0.005366,0.004167,7168,12861,0,0,0,0,0,1,1,600572,600572,596765,2402288,0,0,lineitem,0,1.588134765625000000,1.330322265625000000,,
2026-07-23T22:23:45Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/seq_scan.sql,warmup,1,3,0.641362,0.303,531.228,0.109831,0.003982,0.005994,7168,11262,101241,0,0,0,0,1,1,600572,600572,596765,2402288,5400643,0,lineitem,0,6.392700195312500000,5.718994140625000000,,
2026-07-23T22:23:46Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/seq_scan.sql,warmup,2,3,0.621417,0.305,530.001,0.091111,0.004693,0.003754,7168,11294,101209,0,0,0,0,1,1,600572,600572,596765,2402288,5400643,0,lineitem,0,6.604797363281250000,5.959777832031250000,,
2026-07-23T22:23:47Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/seq_scan.sql,measured,1,3,0.623181,0.310,531.987,0.090884,0.003918,0.004923,7168,11326,101177,0,0,0,0,1,1,600572,600572,596765,2402288,5400643,0,lineitem,0,6.595031738281250000,5.938903808593750000,,
2026-07-23T22:23:47Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/seq_scan.sql,measured,2,3,0.631617,0.306,540.308,0.091003,0.003872,0.004888,7168,11358,101145,0,0,0,0,1,1,600572,600572,596765,2402288,5400643,0,lineitem,0,6.640563964843750000,5.980895996093750000,,
2026-07-23T22:23:48Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/seq_scan.sql,measured,3,3,0.628477,0.286,538.298,0.089893,0.002666,0.005393,7168,11390,101113,0,0,0,0,1,1,600572,600572,596765,2402288,5400643,0,lineitem,0,6.651123046875000000,6.007690429687500000,,
2026-07-23T22:23:48Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_bernoulli.sql,warmup,1,3,0.424505,0.196,285.878,0.138431,0.002917,0.005651,7168,11422,101081,0,0,0,0,1,1,60359,60359,60012,241436,0,0,lineitem,0,3.794677734375000000,3.269714355468750000,,
2026-07-23T22:23:49Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_bernoulli.sql,warmup,2,3,0.343309,0.208,285.522,0.057579,0.002862,0.005818,7168,11454,101049,0,0,0,0,1,1,60078,60078,60012,240312,0,0,lineitem,0,3.312255859375000000,2.974243164062500000,,
2026-07-23T22:23:49Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_bernoulli.sql,measured,1,3,0.376991,0.194,285.566,0.091231,0.004978,0.003975,7168,11486,101017,0,0,0,0,1,1,60295,60295,60012,241180,0,0,lineitem,0,3.586120605468750000,3.153747558593750000,,
2026-07-23T22:23:49Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_bernoulli.sql,measured,2,3,0.378046,0.185,285.793,0.092068,0.004972,0.004017,7168,11518,100985,0,0,0,0,1,1,59913,59913,60012,239652,0,0,lineitem,0,3.594909667968750000,3.160949707031250000,,
2026-07-23T22:23:50Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_bernoulli.sql,measured,3,3,0.383809,0.201,285.004,0.098604,0.003702,0.004776,7168,11550,100953,0,0,0,0,1,1,60214,60214,60012,240856,0,0,lineitem,0,3.526428222656250000,3.066467285156250000,,
2026-07-23T22:23:50Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_system.sql,warmup,1,3,0.099559,0.188,9.369,0.090002,0.004289,0.004208,7168,125,1038,0,0,0,0,1,1,62025,62025,60012,248100,0,0,lineitem,0,0.721801757812500000,0.556274414062500000,,
2026-07-23T22:23:50Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_system.sql,warmup,2,3,0.049286,0.198,9.237,0.039851,0.004065,0.003163,7168,125,1021,0,0,0,0,1,1,61136,61136,60012,244544,0,0,lineitem,0,0.584533691406250000,0.529113769531250000,,
2026-07-23T22:23:50Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_system.sql,measured,1,3,0.049062,0.198,8.927,0.039937,0.004552,0.002750,7168,109,1009,0,0,0,0,1,1,59594,59594,60012,238376,0,0,lineitem,0,0.577148437500000000,0.515502929687500000,,
2026-07-23T22:23:50Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_system.sql,measured,2,3,0.049199,0.184,9.074,0.039941,0.002686,0.004528,7168,117,1021,0,0,0,0,1,1,60706,60706,60012,242824,0,0,lineitem,0,0.607604980468750000,0.525512695312500000,,
2026-07-23T22:23:50Z,6D409D06E4F30A3E,14.23,queries/Core/01_scan_access/tablesample_system.sql,measured,3,3,0.049367,0.182,9.030,0.040155,0.000860,0.006507,7168,111,1000,0,0,0,0,1,1,59258,59258,60012,237032,0,0,lineitem,0,0.575988769531250000,0.520446777343750000,,
2026-07-23T22:23:50Z,6D409D06E4F30A3E,14.23,queries/Core/02_filter_projection/filter_2pct.sql,warmup,1,3,0.357105,0.208,316.390,0.040507,0.002914,0.004786,7168,11742,100761,0,0,0,0,2,1,120401,240803,123025,963212,1960271,2,lineitem,0,8.700195312500000000,8.316894531250000000,,
2026-07-23T22:23:51Z,6D409D06E4F30A3E,14.23,queries/Core/02_filter_projection/filter_2pct.sql,warmup,2,3,0.404600,0.228,312.697,0.091675,0.001901,0.006740,7168,11838,100665,0,0,0,0,2,1,120401,240803,123025,963212,1960271,2,lineitem,0,8.798339843750000000,8.330078125000000000,,
2026-07-23T22:23:51Z,6D409D06E4F30A3E,14.23,queries/Core/02_filter_projection/filter_2pct.sql,measured,1,3,0.425124,0.293,322.034,0.102797,0.003760,0.004689,7168,11934,100569,0,0,0,0,2,1,120401,240803,123025,963212,1960271,2,lineitem,0,8.561584472656250000,8.075439453125000000,,
2026-07-23T22:23:52Z,6D409D06E4F30A3E,14.23,queries/Core/02_filter_projection/filter_2pct.sql,measured,2,3,0.428215,0.308,326.022,0.101885,0.002743,0.005481,7168,12030,100473,0,0,0,0,2,1,120401,240803,123025,963212,1960271,2,lineitem,0,8.566711425781250000,8.082580566406250000,,
2026-07-23T22:23:52Z,6D409D06E4F30A3E,14.23,queries/Core/02_filter_projection/filter_2pct.sql,measured,3,3,0.426103,0.296,322.576,0.103231,0.002490,0.005907,7168,12126,100377,0,0,0,0,2,1,120401,240803,123025,963212,1960271,2,lineitem,0,8.552124023437500000,8.068298339843750000,,
2026-07-23T22:23:53Z,6D409D06E4F30A3E,14.23,queries/Core/02_filter_projection/filter_all.sql,warmup,1,3,1.070910,0.287,967.233,0.103390,0.003764,0.004668,7168,12222,100281,0,0,0,0,1,1,6001215,6001215,6001215,24004860,0,0,lineitem,0,11.534118652343750000,10.501281738281250000,,
2026-07-23T22:23:54Z,6D409D06E4F30A3E,14.23,queries/Core/02_filter_projection/filter_all.sql,warmup,2,3,1.050590,0.207,958.770,0.091613,0.004005,0.005108,7168,12254,100249,0,0,0,0,1,1,6001215,6001215,6001215,24004860,0,0,lineitem,0,11.667663574218750000,10.592102050781250000,,
